1	79	1000	176
12	79	1000	96
17	33	1000	90
165	99	1000	11
241	79	1000	2
34	79	1000	61
18	33	1000	87
12	79	1000	96
96	59	1000	25
15	79	1000	93
275	109	800	7
71	39	1000	36
132	59	1000	14
225	39	1000	4
15	79	1000	93
162	39	1000	11
150	109	1000	12
12	79	1000	96
196	79	1000	9
12	79	1000	96
170	59	1000	11
20	79	1000	86
217	33	1000	5
32	79	1000	64
80	39	1000	30
96	59	1000	25
146	79	1000	12
271	59	800	10
106	33	1000	23
275	109	800	7
129	33	1000	15
92	79	1000	25
251	79	1000	0
219	39	1000	5
199	49	1000	8
35	59	1000	59
54	79	1000	46
157	79	1000	11
148	39	1000	12
140	49	1000	13
128	109	1000	16
118	109	1000	18
15	79	1000	93
69	79	1000	38
262	79	800	15
150	109	1000	12
233	39	1000	3
16	79	1000	93
78	33	1000	32
60	33	1000	43
202	41	1000	7
50	46	1000	47
253	59	1000	0
200	33	1000	8
185	49	1000	9
16	79	1000	93
13	79	1000	95
37	47	1000	50
143	59	1000	12
164	99	1000	11
249	59	1000	0
15	79	1000	93
72	39	1000	36
91	39	1000	25
113	83	1000	20
165	99	1000	11
251	79	1000	0
250	59	1000	0
167	59	1000	11
108	33	1000	23
20	79	1000	86
164	99	1000	11
120	79	1000	18
281	109	800	2
204	99	1000	7
8	79	1000	125
98	79	1000	24
38	42	1000	49
51	33	1000	46
15	79	1000	93
122	33	1000	17
47	59	1000	48
165	99	1000	11
241	79	1000	2
158	79	1000	11
71	79	1000	36
52	39	1000	46
105	33	1000	23
29	79	1000	68
16	79	1000	93
87	39	1000	27
20	79	1000	86
13	79	1000	95
12	79	1000	96
150	109	1000	12
198	39	1000	8
241	79	1000	2
99	79	1000	24
145	79	1000	12
249	59	1000	0
224	79	1000	4
204	59	1000	7
66	79	1000	42
42	33	1000	48
192	79	1000	9
145	79	1000	12
253	59	1000	0
224	59	1000	4
87	79	1000	27
262	79	800	15
13	79	1000	95
15	79	1000	93
139	49	1000	13
178	33	1000	10
16	79	1000	93
146	79	1000	12
160	39	1000	11
264	79	800	12
20	79	1000	86
235	39	1000	3
43	33	1000	48
258	79	800	29
5	46	1000	148
15	79	1000	93
253	59	1000	0
34	79	1000	61
32	79	1000	64
262	39	800	15
15	79	1000	93
13	79	1000	95
85	79	1000	28
274	109	800	7
273	109	800	7
137	33	1000	13
52	79	1000	46
187	39	1000	9
21	79	1000	86
99	39	1000	24
39	79	1000	49
121	46	1000	17
221	39	1000	4
117	109	1000	18
16	79	1000	93
277	109	800	5
29	79	1000	68
203	59	1000	7
20	79	1000	86
15	79	1000	93
21	79	1000	86
22	47	1000	83
245	39	1000	1
267	79	800	11
34	79	1000	61
2	47	1000	167
35	59	1000	59
55	39	1000	46
274	109	800	7
152	33	1000	11
39	79	1000	49
49	42	1000	47
43	33	1000	48
93	59	1000	25
185	49	1000	9
16	79	1000	93
259	79	800	29
265	109	800	11
15	79	1000	93
127	119	1000	16
16	79	1000	93
87	79	1000	27
117	109	1000	18
117	109	1000	18
41	59	1000	48
199	49	1000	8
276	109	800	5
59	79	1000	44
163	99	1000	11
233	39	1000	3
262	79	800	15
272	39	800	7
249	59	1000	0
28	59	1000	72
153	39	1000	11
34	79	1000	61
237	59	1000	3
204	59	1000	7
165	99	1000	11
172	39	1000	11
62	79	1000	43
107	33	1000	23
95	59	1000	25
251	79	1000	0
70	39	1000	36
15	79	1000	93
39	79	1000	49
161	59	1000	11
57	79	1000	44
232	39	1000	3
29	79	1000	68
227	79	1000	4
263	79	800	15
138	79	1000	13
157	79	1000	11
278	39	800	4
73	39	1000	35
112	109	1000	21
241	79	1000	2
178	33	1000	10
17	33	1000	90
92	79	1000	25
273	109	800	7
184	33	1000	10
153	39	1000	11
272	39	800	7
127	119	1000	16
208	33	1000	6
270	59	800	10
125	49	1000	17
124	109	1000	17
21	79	1000	86
21	79	1000	86
86	79	1000	27
16	79	1000	93
146	79	1000	12
111	47	1000	22
150	109	1000	12
12	79	1000	96
83	79	1000	28
86	39	1000	27
104	46	1000	23
32	79	1000	64
142	33	1000	13
251	79	1000	0
33	79	1000	62
113	83	1000	20
204	59	1000	7
12	79	1000	96
67	79	1000	41
39	79	1000	49
161	59	1000	11
13	79	1000	95
113	115	1000	20
185	79	1000	9
139	49	1000	13
267	79	800	11
39	79	1000	49
265	109	800	11
41	59	1000	48
45	39	1000	48
82	79	1000	29
15	79	1000	93
16	79	1000	93
13	79	1000	95
121	46	1000	17
123	59	1000	17
159	39	1000	11
74	33	1000	34
153	39	1000	11
67	79	1000	41
134	33	1000	14
251	79	1000	0
232	39	1000	3
221	39	1000	4
145	79	1000	12
211	59	1000	5
16	79	1000	93
235	39	1000	3
279	59	800	3
39	79	1000	49
127	119	1000	16
238	59	1000	3
172	39	1000	11
191	79	1000	9
237	59	1000	3
16	79	1000	93
211	59	1000	5
102	59	1000	24
262	79	800	15
249	59	1000	0
116	49	1000	19
43	33	1000	48
249	59	1000	0
15	79	1000	93
163	99	1000	11
16	79	1000	93
250	59	1000	0
266	109	800	11
16	79	1000	93
16	79	1000	93
241	79	1000	2
13	79	1000	95
44	33	1000	48
1	59	1000	176
83	79	1000	28
257	109	800	31
53	39	1000	46
57	79	1000	44
262	79	800	15
47	79	1000	48
105	33	1000	23
277	109	800	5
263	79	800	15
65	59	1000	42
143	59	1000	12
275	109	800	7
270	59	800	10
165	99	1000	11
269	39	800	10
194	79	1000	9
16	79	1000	93
15	79	1000	93
266	49	800	11
62	79	1000	43
7	33	1000	129
87	79	1000	27
102	59	1000	24
202	41	1000	7
33	79	1000	62
142	33	1000	13
16	79	1000	93
46	39	1000	48
126	33	1000	16
29	79	1000	68
227	79	1000	4
13	79	1000	95
41	59	1000	48
50	46	1000	47
15	79	1000	93
270	59	800	10
161	99	1000	11
224	79	1000	4
257	109	800	31
104	46	1000	23
81	49	1000	29
263	79	800	15
266	109	800	11
205	33	1000	7
271	59	800	10
87	79	1000	27
239	59	1000	2
18	33	1000	87
28	59	1000	72
13	79	1000	95
114	109	1000	20
29	79	1000	68
205	33	1000	7
36	33	1000	58
271	59	800	10
67	79	1000	41
7	33	1000	129
96	59	1000	25
200	33	1000	8
230	59	1000	3
1	59	1000	176
238	59	1000	3
258	79	800	29
273	109	800	7
60	33	1000	43
31	79	1000	65
219	79	1000	5
257	109	800	31
252	39	1000	0
60	33	1000	43
145	79	1000	12
145	79	1000	12
99	39	1000	24
171	79	1000	11
261	61	800	23
258	79	800	29
247	39	1000	1
157	79	1000	11
48	33	1000	47
76	59	1000	34
48	33	1000	47
57	79	1000	44
213	39	1000	5
181	39	1000	10
77	49	1000	34
30	79	1000	66
60	33	1000	43
113	115	1000	20
125	49	1000	17
97	79	1000	24
106	33	1000	23
273	109	800	7
149	39	1000	12
12	79	1000	96
47	79	1000	48
16	79	1000	93
249	59	1000	0
96	59	1000	25
53	39	1000	46
114	109	1000	20
261	61	800	23
145	79	1000	12
54	79	1000	46
160	39	1000	11
13	79	1000	95
91	39	1000	25
67	79	1000	41
60	33	1000	43
15	79	1000	93
59	79	1000	44
70	39	1000	36
184	33	1000	10
184	33	1000	10
15	79	1000	93
56	79	1000	44
129	33	1000	15
86	39	1000	27
274	109	800	7
28	59	1000	72
21	79	1000	86
82	79	1000	29
236	33	1000	3
2	47	1000	167
167	59	1000	11
203	59	1000	7
48	33	1000	47
113	115	1000	20
202	41	1000	7
63	79	1000	43
81	49	1000	29
179	39	1000	10
193	79	1000	9
12	79	1000	96
52	79	1000	46
100	39	1000	24
36	33	1000	58
181	39	1000	10
218	39	1000	5
3	47	1000	166
63	79	1000	43
37	47	1000	50
50	46	1000	47
255	79	1000	0
260	61	800	23
46	39	1000	48
21	79	1000	86
33	79	1000	62
165	99	1000	11
164	99	1000	11
251	79	1000	0
70	39	1000	36
109	59	1000	23
51	33	1000	46
251	79	1000	0
15	79	1000	93
203	59	1000	7
75	39	1000	34
273	49	800	7
11	33	1000	100
274	49	800	7
63	79	1000	43
179	39	1000	10
73	39	1000	35
277	109	800	5
62	79	1000	43
115	39	1000	19
97	39	1000	24
156	79	1000	11
195	99	1000	9
83	79	1000	28
16	79	1000	93
49	42	1000	47
272	39	800	7
39	79	1000	49
15	79	1000	93
52	79	1000	46
274	109	800	7
274	109	800	7
15	79	1000	93
106	33	1000	23
93	59	1000	25
13	79	1000	95
196	79	1000	9
63	79	1000	43
266	109	800	11
199	49	1000	8
175	59	1000	10
15	79	1000	93
116	49	1000	19
39	79	1000	49
154	99	1000	11
202	41	1000	7
267	79	800	11
244	33	1000	1
150	99	1000	12
30	79	1000	66
146	79	1000	12
31	79	1000	65
54	79	1000	46
274	49	800	7
3	47	1000	166
114	109	1000	20
44	33	1000	48
90	79	1000	25
55	39	1000	46
63	79	1000	43
146	79	1000	12
253	59	1000	0
241	79	1000	2
236	33	1000	3
13	79	1000	95
189	39	1000	9
55	39	1000	46
165	99	1000	11
176	59	1000	10
165	99	1000	11
39	79	1000	49
178	33	1000	10
74	33	1000	34
13	79	1000	95
16	79	1000	93
16	79	1000	93
215	33	1000	5
151	49	1000	11
24	33	1000	80
50	46	1000	47
27	79	1000	73
16	79	1000	93
119	79	1000	18
57	79	1000	44
146	79	1000	12
36	33	1000	58
181	39	1000	10
186	33	1000	9
33	79	1000	62
1	59	1000	176
42	33	1000	48
190	39	1000	9
125	49	1000	17
7	33	1000	129
18	33	1000	87
200	33	1000	8
15	79	1000	93
38	42	1000	49
190	39	1000	9
48	61	1000	47
118	109	1000	18
164	99	1000	11
257	109	800	31
97	79	1000	24
15	79	1000	93
75	39	1000	34
66	79	1000	42
191	79	1000	9
180	33	1000	10
246	39	1000	1
264	79	800	12
109	59	1000	23
121	46	1000	17
216	59	1000	5
15	79	1000	93
159	39	1000	11
134	33	1000	14
12	79	1000	96
63	79	1000	43
13	79	1000	95
112	109	1000	21
165	99	1000	11
84	39	1000	28
151	49	1000	11
16	79	1000	93
15	79	1000	93
218	39	1000	5
15	79	1000	93
194	79	1000	9
52	79	1000	46
16	79	1000	93
241	79	1000	2
33	79	1000	62
76	59	1000	34
264	79	800	12
258	79	800	29
273	109	800	7
281	109	800	2
192	79	1000	9
249	59	1000	0
35	59	1000	59
273	109	800	7
197	39	1000	8
112	109	1000	21
190	39	1000	9
89	39	1000	26
63	79	1000	43
71	39	1000	36
105	33	1000	23
245	39	1000	1
33	79	1000	62
39	79	1000	49
168	59	1000	11
279	59	800	3
266	49	800	11
92	79	1000	25
39	79	1000	49
113	115	1000	20
253	59	1000	0
220	39	1000	4
248	39	1000	1
241	79	1000	2
67	79	1000	41
124	109	1000	17
133	59	1000	14
165	99	1000	11
214	39	1000	5
1	59	1000	176
126	33	1000	16
87	79	1000	27
261	61	800	23
268	39	800	10
66	79	1000	42
21	79	1000	86
57	79	1000	44
174	39	1000	11
26	59	1000	78
107	33	1000	23
29	79	1000	68
192	79	1000	9
57	79	1000	44
139	49	1000	13
9	33	1000	124
42	33	1000	48
62	79	1000	43
111	47	1000	22
265	49	800	11
43	33	1000	48
125	109	1000	17
15	79	1000	93
222	39	1000	4
164	99	1000	11
246	39	1000	1
68	33	1000	40
11	33	1000	100
280	109	800	3
24	33	1000	80
13	79	1000	95
113	83	1000	20
264	79	800	12
20	79	1000	86
15	79	1000	93
129	33	1000	15
253	59	1000	0
133	59	1000	14
104	46	1000	23
266	49	800	11
172	39	1000	11
68	33	1000	40
251	79	1000	0
217	33	1000	5
204	99	1000	7
164	99	1000	11
14	33	1000	95
124	109	1000	17
15	79	1000	93
12	79	1000	96
133	59	1000	14
237	59	1000	3
124	109	1000	17
83	79	1000	28
117	109	1000	18
21	79	1000	86
258	79	800	29
259	79	800	29
164	99	1000	11
125	49	1000	17
274	49	800	7
63	79	1000	43
54	79	1000	46
21	79	1000	86
99	79	1000	24
189	39	1000	9
45	39	1000	48
60	33	1000	43
146	79	1000	12
239	59	1000	2
164	99	1000	11
37	47	1000	50
148	39	1000	12
143	59	1000	12
161	59	1000	11
189	39	1000	9
124	109	1000	17
193	79	1000	9
48	61	1000	47
228	39	1000	4
185	79	1000	9
166	39	1000	11
274	109	800	7
30	79	1000	66
265	49	800	11
159	39	1000	11
13	79	1000	95
92	79	1000	25
20	79	1000	86
153	39	1000	11
15	79	1000	93
273	109	800	7
274	109	800	7
90	79	1000	25
230	59	1000	3
196	39	1000	9
177	59	1000	10
87	79	1000	27
254	59	1000	0
86	79	1000	27
80	39	1000	30
184	33	1000	10
199	49	1000	8
56	79	1000	44
126	33	1000	16
95	59	1000	25
150	109	1000	12
252	39	1000	0
107	33	1000	23
266	49	800	11
66	79	1000	42
142	33	1000	13
127	119	1000	16
251	79	1000	0
96	59	1000	25
200	33	1000	8
167	59	1000	11
6	83,2	1000	144
180	33	1000	10
66	79	1000	42
99	79	1000	24
258	79	800	29
12	79	1000	96
104	46	1000	23
39	79	1000	49
21	79	1000	86
143	59	1000	12
213	39	1000	5
260	61	800	23
15	79	1000	93
252	39	1000	0
13	79	1000	95
267	79	800	11
104	46	1000	23
185	79	1000	9
250	59	1000	0
40	59	1000	48
29	79	1000	68
135	33	1000	14
73	39	1000	35
12	79	1000	96
81	49	1000	29
15	79	1000	93
182	39	1000	10
235	39	1000	3
5	46	1000	148
111	47	1000	22
99	39	1000	24
241	79	1000	2
63	79	1000	43
52	79	1000	46
279	59	800	3
127	119	1000	16
15	79	1000	93
119	79	1000	18
241	79	1000	2
20	79	1000	86
238	59	1000	3
21	79	1000	86
258	79	800	29
221	39	1000	4
150	109	1000	12
164	99	1000	11
98	79	1000	24
34	79	1000	61
255	79	1000	0
33	79	1000	62
251	79	1000	0
29	79	1000	68
141	99	1000	13
113	115	1000	20
151	79	1000	11
143	59	1000	12
240	79	1000	2
187	39	1000	9
15	79	1000	93
114	109	1000	20
13	79	1000	95
126	33	1000	16
35	59	1000	59
29	79	1000	68
122	33	1000	17
21	79	1000	86
259	79	800	29
140	49	1000	13
27	79	1000	73
16	79	1000	93
50	46	1000	47
141	99	1000	13
178	33	1000	10
21	79	1000	86
16	79	1000	93
211	59	1000	5
82	79	1000	29
197	39	1000	8
249	59	1000	0
275	109	800	7
274	109	800	7
274	109	800	7
47	59	1000	48
189	39	1000	9
158	79	1000	11
16	79	1000	93
235	39	1000	3
90	79	1000	25
223	39	1000	4
211	59	1000	5
233	39	1000	3
19	33	1000	87
274	109	800	7
60	33	1000	43
146	79	1000	12
12	79	1000	96
16	79	1000	93
262	39	800	15
99	39	1000	24
263	39	800	15
180	33	1000	10
30	79	1000	66
112	109	1000	21
166	39	1000	11
228	39	1000	4
176	59	1000	10
166	39	1000	11
190	39	1000	9
127	119	1000	16
272	39	800	7
12	79	1000	96
16	79	1000	93
278	39	800	4
250	59	1000	0
12	79	1000	96
99	79	1000	24
15	79	1000	93
249	59	1000	0
207	59	1000	6
64	79	1000	42
266	109	800	11
75	39	1000	34
86	39	1000	27
90	79	1000	25
29	79	1000	68
106	33	1000	23
151	79	1000	11
83	79	1000	28
13	79	1000	95
46	39	1000	48
116	49	1000	19
47	79	1000	48
25	47	1000	78
66	79	1000	42
266	49	800	11
260	61	800	23
16	79	1000	93
18	33	1000	87
195	99	1000	9
241	79	1000	2
244	33	1000	1
109	59	1000	23
193	79	1000	9
163	99	1000	11
263	79	800	15
248	39	1000	1
83	79	1000	28
28	59	1000	72
209	33	1000	6
145	79	1000	12
128	99	1000	16
15	79	1000	93
183	99	1000	10
164	99	1000	11
95	59	1000	25
87	79	1000	27
129	33	1000	15
76	59	1000	34
33	79	1000	62
114	109	1000	20
93	59	1000	25
127	119	1000	16
63	79	1000	43
275	109	800	7
167	59	1000	11
266	109	800	11
101	33	1000	24
71	39	1000	36
153	39	1000	11
133	59	1000	14
273	109	800	7
257	109	800	31
63	79	1000	43
95	59	1000	25
169	99	1000	11
179	39	1000	10
259	79	800	29
198	39	1000	8
100	79	1000	24
218	39	1000	5
73	79	1000	35
18	33	1000	87
263	79	800	15
83	79	1000	28
34	79	1000	61
86	39	1000	27
82	79	1000	29
141	109	1000	13
15	79	1000	93
58	59	1000	44
203	59	1000	7
104	46	1000	23
260	61	800	23
12	79	1000	96
214	39	1000	5
165	99	1000	11
198	39	1000	8
20	79	1000	86
15	79	1000	93
16	79	1000	93
241	79	1000	2
145	79	1000	12
198	39	1000	8
124	109	1000	17
220	39	1000	4
150	109	1000	12
165	99	1000	11
246	39	1000	1
20	79	1000	86
52	79	1000	46
257	109	800	31
57	79	1000	44
81	49	1000	29
268	39	800	10
170	59	1000	11
272	39	800	7
119	79	1000	18
26	59	1000	78
204	59	1000	7
174	39	1000	11
162	39	1000	11
225	39	1000	4
132	59	1000	14
40	59	1000	48
9	33	1000	124
258	79	800	29
161	99	1000	11
1	59	1000	176
67	79	1000	41
34	79	1000	61
10	33	1000	114
21	79	1000	86
212	59	1000	5
72	39	1000	36
274	109	800	7
273	109	800	7
228	39	1000	4
80	39	1000	30
261	61	800	23
205	33	1000	7
3	47	1000	166
193	79	1000	9
12	79	1000	96
165	99	1000	11
81	49	1000	29
127	119	1000	16
54	79	1000	46
260	61	800	23
179	39	1000	10
82	79	1000	29
63	79	1000	43
16	79	1000	93
15	79	1000	93
32	79	1000	64
15	79	1000	93
238	59	1000	3
273	109	800	7
13	79	1000	95
54	79	1000	46
277	109	800	5
137	33	1000	13
185	79	1000	9
13	79	1000	95
32	79	1000	64
178	33	1000	10
29	79	1000	68
10	33	1000	114
264	79	800	12
260	61	800	23
15	79	1000	93
190	39	1000	9
231	33	1000	3
29	79	1000	68
48	61	1000	47
15	79	1000	93
16	79	1000	93
103	39	1000	24
254	59	1000	0
274	49	800	7
103	39	1000	24
210	33	1000	6
202	41	1000	7
251	79	1000	0
135	33	1000	14
84	39	1000	28
167	59	1000	11
29	79	1000	68
164	99	1000	11
97	39	1000	24
130	33	1000	15
193	79	1000	9
15	79	1000	93
179	39	1000	10
29	79	1000	68
11	33	1000	100
16	79	1000	93
123	59	1000	17
185	79	1000	9
274	109	800	7
225	39	1000	4
